pdg_name,strategy,replicate,step,tv_theta
chain_7v_6e,hub,0,18,1.4142083556162146
chain_7v_6e,hub,0,19,1.4332310229914236
chain_7v_6e,hub,0,20,1.4119956972623908
chain_7v_6e,uniform,1,0,0.0
chain_7v_6e,uniform,1,1,0.23485641734840867
chain_7v_6e,uniform,1,2,0.46363588105712045
chain_7v_6e,uniform,1,3,0.7028009130875011
chain_7v_6e,uniform,1,4,0.9155473989521024
chain_7v_6e,uniform,1,5,1.1156479172104419
chain_7v_6e,uniform,1,6,1.3226654216334681
chain_7v_6e,uniform,1,7,1.524781272075063
chain_7v_6e,uniform,1,8,1.7225757190990536
chain_7v_6e,uniform,1,9,1.8848953984530095
chain_7v_6e,uniform,1,10,2.0219998885291735
chain_7v_6e,uniform,1,11,2.0898624598468234
chain_7v_6e,uniform,1,12,2.1677752950849247
chain_7v_6e,uniform,1,13,2.2675089617086006
chain_7v_6e,uniform,1,14,2.344201725557448
chain_7v_6e,uniform,1,15,2.3939930165095746
chain_7v_6e,uniform,1,16,2.4189200582550408
chain_7v_6e,uniform,1,17,2.4741294478655256
chain_7v_6e,uniform,1,18,2.4888867560828896
chain_7v_6e,uniform,1,19,2.519665781529231
chain_7v_6e,uniform,1,20,2.4850176175940746
chain_7v_6e,partial,1,0,0.0
chain_7v_6e,partial,1,1,0.05570382616813954
chain_7v_6e,partial,1,2,0.10009711476419444
chain_7v_6e,partial,1,3,0.18603077568478898
chain_7v_6e,partial,1,4,0.20447501795394432
chain_7v_6e,partial,1,5,0.20274880153809108
chain_7v_6e,partial,1,6,0.22920328080164748
chain_7v_6e,partial,1,7,0.2755281480087812
chain_7v_6e,partial,1,8,0.35731861348315985
chain_7v_6e,partial,1,9,0.4042524532548355
chain_7v_6e,partial,1,10,0.45562566663984405
chain_7v_6e,partial,1,11,0.5702805752051682
chain_7v_6e,partial,1,12,0.6699621776480167
chain_7v_6e,partial,1,13,0.8028617579993277
chain_7v_6e,partial,1,14,0.8475989009171133
chain_7v_6e,partial,1,15,0.9680373945651577
chain_7v_6e,partial,1,16,1.0554161747886612
chain_7v_6e,partial,1,17,1.0821860535506707
chain_7v_6e,partial,1,18,1.191159278519091
chain_7v_6e,partial,1,19,1.2244794681633482
chain_7v_6e,partial,1,20,1.294414220336754
chain_7v_6e,hub,1,0,0.0
chain_7v_6e,hub,1,1,0.23283938135440616
chain_7v_6e,hub,1,2,0.45695056089674535
chain_7v_6e,hub,1,3,0.6592262003382502
chain_7v_6e,hub,1,4,0.8413385909352483
chain_7v_6e,hub,1,5,1.0291412084910654
chain_7v_6e,hub,1,6,1.2155522791547673
chain_7v_6e,hub,1,7,1.4122360504684206
chain_7v_6e,hub,1,8,1.5568738821331083
chain_7v_6e,hub,1,9,1.680658970281722
chain_7v_6e,hub,1,10,1.8113292276740864
chain_7v_6e,hub,1,11,1.8168370192093544
chain_7v_6e,hub,1,12,1.826893133027795
chain_7v_6e,hub,1,13,1.873992338843668
chain_7v_6e,hub,1,14,1.8366937877717024
chain_7v_6e,hub,1,15,1.8418322339758704
chain_7v_6e,hub,1,16,1.8798069459319633
chain_7v_6e,hub,1,17,1.9407890158037264
chain_7v_6e,hub,1,18,1.9865082262285003
chain_7v_6e,hub,1,19,2.0023550646232926
chain_7v_6e,hub,1,20,2.0195278844272138
