pdg_name,strategy,replicate,step,tv_theta
chain_6v_5e,partial,5,0,0.0
chain_6v_5e,partial,5,1,0.028121696974601748
chain_6v_5e,partial,5,2,0.06306100339670974
chain_6v_5e,partial,5,3,0.12978539009193243
chain_6v_5e,partial,5,4,0.21995643601829243
chain_6v_5e,partial,5,5,0.2516470095315134
chain_6v_5e,partial,5,6,0.251372321985606
chain_6v_5e,partial,5,7,0.30027225473231756
chain_6v_5e,partial,5,8,0.4040981046286313
chain_6v_5e,partial,5,9,0.4542189260064905
chain_6v_5e,partial,5,10,0.486724074281646
chain_6v_5e,partial,5,11,0.5153399919274505
chain_6v_5e,partial,5,12,0.4954108431088713
chain_6v_5e,partial,5,13,0.4805708283733181
chain_6v_5e,partial,5,14,0.5137354474194756
chain_6v_5e,partial,5,15,0.5507143968087649
chain_6v_5e,partial,5,16,0.5416445891210071
chain_6v_5e,partial,5,17,0.5610612017134207
chain_6v_5e,partial,5,18,0.5609316210848495
chain_6v_5e,partial,5,19,0.5538215852784126
chain_6v_5e,partial,5,20,0.5800460553910256
chain_6v_5e,hub,5,0,0.0
chain_6v_5e,hub,5,1,0.23587299524590624
chain_6v_5e,hub,5,2,0.44299197267098334
chain_6v_5e,hub,5,3,0.5863108119597127
chain_6v_5e,hub,5,4,0.604312731471884
chain_6v_5e,hub,5,5,0.6184767203866357
chain_6v_5e,hub,5,6,0.6500517857230541
chain_6v_5e,hub,5,7,0.7000196744195276
chain_6v_5e,hub,5,8,0.7138870770702992
chain_6v_5e,hub,5,9,0.7482970998321665
chain_6v_5e,hub,5,10,0.7900010507809978
chain_6v_5e,hub,5,11,0.7718181091788668
chain_6v_5e,hub,5,12,0.7877258383856713
chain_6v_5e,hub,5,13,0.8298684282125062
chain_6v_5e,hub,5,14,0.8796080234223417
chain_6v_5e,hub,5,15,0.9593064326510796
chain_6v_5e,hub,5,16,1.012658709443448
chain_6v_5e,hub,5,17,1.0393126614648285
chain_6v_5e,hub,5,18,1.0437584758377536
chain_6v_5e,hub,5,19,1.0218617619812296
chain_6v_5e,hub,5,20,1.0501491925557276
chain_6v_5e,uniform,6,0,0.0
chain_6v_5e,uniform,6,1,0.19587118177501872
chain_6v_5e,uniform,6,2,0.3919868061231377
chain_6v_5e,uniform,6,3,0.5776100249712752
chain_6v_5e,uniform,6,4,0.7480135302011262
chain_6v_5e,uniform,6,5,0.929433935248442
chain_6v_5e,uniform,6,6,1.0837504265131839
chain_6v_5e,uniform,6,7,1.2203446719261564
chain_6v_5e,uniform,6,8,1.3589757004632004
chain_6v_5e,uniform,6,9,1.4844860641100077
chain_6v_5e,uniform,6,10,1.5657415706195306
chain_6v_5e,uniform,6,11,1.5580396123546938
chain_6v_5e,uniform,6,12,1.5418923557635305
chain_6v_5e,uniform,6,13,1.5004634193177495
chain_6v_5e,uniform,6,14,1.4755605454520135
chain_6v_5e,uniform,6,15,1.4480399530594554
chain_6v_5e,uniform,6,16,1.475847463220522
chain_6v_5e,uniform,6,17,1.4868030951479145
chain_6v_5e,uniform,6,18,1.5012675816376793
chain_6v_5e,uniform,6,19,1.5046245371845737
chain_6v_5e,uniform,6,20,1.528357363761819
chain_6v_5e,partial,6,0,0.0
chain_6v_5e,partial,6,1,0.03942420523247083
chain_6v_5e,partial,6,2,0.07926866928339249
chain_6v_5e,partial,6,3,0.12701183885024553
chain_6v_5e,partial,6,4,0.16752823342240897
chain_6v_5e,partial,6,5,0.22414277823796563
chain_6v_5e,partial,6,6,0.2399332304274946
chain_6v_5e,partial,6,7,0.2665968514449182
chain_6v_5e,partial,6,8,0.30985049100911954
chain_6v_5e,partial,6,9,0.3402150880436472
chain_6v_5e,partial,6,10,0.3420354573346258
chain_6v_5e,partial,6,11,0.37695903194678687
chain_6v_5e,partial,6,12,0.4072910413807757
chain_6v_5e,partial,6,13,0.45800734514450214
chain_6v_5e,partial,6,14,0.49044379440797203
chain_6v_5e,partial,6,15,0.5133869089840964
chain_6v_5e,partial,6,16,0.5248955584165723
chain_6v_5e,partial,6,17,0.5264657943829927
chain_6v_5e,partial,6,18,0.5670113606759014
chain_6v_5e,partial,6,19,0.6289700360310299
chain_6v_5e,partial,6,20,0.652048419191089
chain_6v_5e,hub,6,0,0.0
chain_6v_5e,hub,6,1,0.20075154374393997
chain_6v_5e,hub,6,2,0.39451526602143516
chain_6v_5e,hub,6,3,0.5447755431799863
chain_6v_5e,hub,6,4,0.7071815575667038
chain_6v_5e,hub,6,5,0.8731820847377298
chain_6v_5e,hub,6,6,0.9917522667872416
chain_6v_5e,hub,6,7,1.0533701457114137
chain_6v_5e,hub,6,8,1.1588651772527834
chain_6v_5e,hub,6,9,1.2828302551159534
chain_6v_5e,hub,6,10,1.3104865176164602
chain_6v_5e,hub,6,11,1.2715516960614093
chain_6v_5e,hub,6,12,1.281985393402151
chain_6v_5e,hub,6,13,1.3478134856856268
chain_6v_5e,hub,6,14,1.3249612124504413
chain_6v_5e,hub,6,15,1.2867380513695674
chain_6v_5e,hub,6,16,1.3100718876890434
chain_6v_5e,hub,6,17,1.2599713649956485
chain_6v_5e,hub,6,18,1.2345506403645232
chain_6v_5e,hub,6,19,1.2410733918977406
chain_6v_5e,hub,6,20,1.2599549471078992
chain_6v_5e,uniform,7,0,0.0
chain_6v_5e,uniform,7,1,0.23503733129295962
chain_6v_5e,uniform,7,2,0.47039908989110113
chain_6v_5e,uniform,7,3,0.6921007641440021
chain_6v_5e,uniform,7,4,0.789342232920598
chain_6v_5e,uniform,7,5,0.8936994419341526
chain_6v_5e,uniform,7,6,0.9866018497337646
chain_6v_5e,uniform,7,7,1.1303782581868989
chain_6v_5e,uniform,7,8,1.3065037013059866
chain_6v_5e,uniform,7,9,1.4647996117219886
chain_6v_5e,uniform,7,10,1.5995384832715605
chain_6v_5e,uniform,7,11,1.7004619977687843
chain_6v_5e,uniform,7,12,1.777744750883989
chain_6v_5e,uniform,7,13,1.7729088879027528
chain_6v_5e,uniform,7,14,1.791730979290073
chain_6v_5e,uniform,7,15,1.8048291829986498
chain_6v_5e,uniform,7,16,1.8472228957065044
chain_6v_5e,uniform,7,17,1.8385938991550697
chain_6v_5e,uniform,7,18,1.8614282804996791
chain_6v_5e,uniform,7,19,1.9214683912934483
chain_6v_5e,uniform,7,20,1.9347327154428826
chain_6v_5e,partial,7,0,0.0
chain_6v_5e,partial,7,1,0.023439226565789645
chain_6v_5e,partial,7,2,0.13057042700145405
chain_6v_5e,partial,7,3,0.25002990252088464
chain_6v_5e,partial,7,4,0.25593303394784006
chain_6v_5e,partial,7,5,0.37362418914577783
chain_6v_5e,partial,7,6,0.37782312183586075
chain_6v_5e,partial,7,7,0.4397208757465858
chain_6v_5e,partial,7,8,0.46402982421673744
chain_6v_5e,partial,7,9,0.45672886549824643
chain_6v_5e,partial,7,10,0.4772968173954675
chain_6v_5e,partial,7,11,0.5089957593463732
chain_6v_5e,partial,7,12,0.5349213731221707
chain_6v_5e,partial,7,13,0.5140233468169331
chain_6v_5e,partial,7,14,0.5352204344668514
chain_6v_5e,partial,7,15,0.5405338111699708
chain_6v_5e,partial,7,16,0.5715596398699895
chain_6v_5e,partial,7,17,0.6034888848795446
chain_6v_5e,partial,7,18,0.6089843710599441
chain_6v_5e,partial,7,19,0.6547389914067183
chain_6v_5e,partial,7,20,0.7663958061850475
chain_6v_5e,hub,7,0,0.0
chain_6v_5e,hub,7,1,0.23062487699286222
chain_6v_5e,hub,7,2,0.45402212144886367
chain_6v_5e,hub,7,3,0.5352265973031457
chain_6v_5e,hub,7,4,0.7360525657371099
chain_6v_5e,hub,7,5,0.9093043861883262
chain_6v_5e,hub,7,6,0.9601308585907761
chain_6v_5e,hub,7,7,1.0293838213433208
chain_6v_5e,hub,7,8,1.172671401145451
chain_6v_5e,hub,7,9,1.3357396039535303
chain_6v_5e,hub,7,10,1.482469606160056
chain_6v_5e,hub,7,11,1.6601924597725235
chain_6v_5e,hub,7,12,1.8071423383034915
chain_6v_5e,hub,7,13,1.8170612257892462
chain_6v_5e,hub,7,14,1.8537871393290235
chain_6v_5e,hub,7,15,1.9094968366565044
chain_6v_5e,hub,7,16,1.937010906530905
chain_6v_5e,hub,7,17,2.0203061539466867
chain_6v_5e,hub,7,18,2.0570419693163364
chain_6v_5e,hub,7,19,2.0549576334614126
chain_6v_5e,hub,7,20,2.1131329318707555
chain_6v_5e,uniform,8,0,0.0
chain_6v_5e,uniform,8,1,0.1576594762776656
chain_6v_5e,uniform,8,2,0.3105316113571135
chain_6v_5e,uniform,8,3,0.42831855771891836
chain_6v_5e,uniform,8,4,0.4945489138759525
chain_6v_5e,uniform,8,5,0.5307050121182759
chain_6v_5e,uniform,8,6,0.5369754842334418
chain_6v_5e,uniform,8,7,0.5531698368012844
chain_6v_5e,uniform,8,8,0.5792892644685554
chain_6v_5e,uniform,8,9,0.6086208913035934
chain_6v_5e,uniform,8,10,0.626308335284876
chain_6v_5e,uniform,8,11,0.6604367880669737
chain_6v_5e,uniform,8,12,0.6871692258508026
chain_6v_5e,uniform,8,13,0.7525965867035438
chain_6v_5e,uniform,8,14,0.8338277029542516
chain_6v_5e,uniform,8,15,0.895455326829326
chain_6v_5e,uniform,8,16,0.9069168482248823
chain_6v_5e,uniform,8,17,0.9233317245553002
chain_6v_5e,uniform,8,18,0.9395718859632601
chain_6v_5e,uniform,8,19,0.9681343951835994
chain_6v_5e,uniform,8,20,0.967357411973092
chain_6v_5e,partial,8,0,0.0
chain_6v_5e,partial,8,1,0.03301256567422751
chain_6v_5e,partial,8,2,0.057960128520140694
chain_6v_5e,partial,8,3,0.11682007023569431
chain_6v_5e,partial,8,4,0.11928021507024374
chain_6v_5e,partial,8,5,0.15936039443070996
chain_6v_5e,partial,8,6,0.1716123444028307
chain_6v_5e,partial,8,7,0.16242799166259808
chain_6v_5e,partial,8,8,0.21102458188336548
chain_6v_5e,partial,8,9,0.2489291852407811
chain_6v_5e,partial,8,10,0.2400450690282235
chain_6v_5e,partial,8,11,0.24205796345677677
chain_6v_5e,partial,8,12,0.2714705638634741
chain_6v_5e,partial,8,13,0.2899362658957639
chain_6v_5e,partial,8,14,0.32772171215487406
chain_6v_5e,partial,8,15,0.34939638062996736
chain_6v_5e,partial,8,16,0.36024902216186144
chain_6v_5e,partial,8,17,0.37367138603580285
chain_6v_5e,partial,8,18,0.39900694343184606
chain_6v_5e,partial,8,19,0.41228966504832
chain_6v_5e,partial,8,20,0.40686792949361084
chain_6v_5e,hub,8,0,0.0
chain_6v_5e,hub,8,1,0.14397959556698525
chain_6v_5e,hub,8,2,0.32424535294616685
chain_6v_5e,hub,8,3,0.44985759554588767
chain_6v_5e,hub,8,4,0.4588681309680994
chain_6v_5e,hub,8,5,0.45558777806944095
chain_6v_5e,hub,8,6,0.48384623688292516
chain_6v_5e,hub,8,7,0.5014802365177272
chain_6v_5e,hub,8,8,0.5264342091711608
chain_6v_5e,hub,8,9,0.5827924630234727
